INPUT:id	INPUT:text	OUTPUT:label	ASSIGNMENT:worker_id	ASSIGNMENT:assignment_id
414	Добрый вечер! Нам горячую воду дали! Столько ждали, все лето. Даже писала в администрацию. Думала, что весь год будет тазика мыться. А тут как барыня! А что у вас с водой?	ad	0d54fc3b-2657-4d91-b521-29ef291fbdb2	423d6293-c497-4e80-955c-d6e11b0427c1
415	11-00 31 августа 2020г. Павловск Декабристов 37. У школы припаркована TOYOTA CAMRY которой с такими  номерами, видимо, можно все. Даже ехать по встречке и вытаптывать газон у школы	ban_shock_content	8d1fed82-12e3-4d56-94da-8490da6d8283	563e346c-89b1-465e-8524-836f60f07ba2
415	11-00 31 августа 2020г. Павловск Декабристов 37. У школы припаркована TOYOTA CAMRY которой с такими  номерами, видимо, можно все. Даже ехать по встречке и вытаптывать газон у школы	ad	94a8c765-87d8-48d8-bae2-257de22b25e4	c8976937-1c95-47b2-b708-26f794a7f97e
415	11-00 31 августа 2020г. Павловск Декабристов 37. У школы припаркована TOYOTA CAMRY которой с такими  номерами, видимо, можно все. Даже ехать по встречке и вытаптывать газон у школы	not_ad	dc54e379-55d7-4c94-9503-efa2be391c5c	98deb969-04c9-4433-ba0a-f983cb329b44
416	Юрий Озеров назначен главой управы нашего района. Поздравляем!🎉  Давайте напишем ему обращений в работу. Какие проблемы у нас есть в районе? Кидайте в комменты👇🏻📷	ad	26b26ba9-f181-49d2-a03a-e0107ccc3f3d	4412e2bf-8e99-465f-b6cb-6fefdfab7967
416	Юрий Озеров назначен главой управы нашего района. Поздравляем!🎉  Давайте напишем ему обращений в работу. Какие проблемы у нас есть в районе? Кидайте в комменты👇🏻📷	ad	f77a7c1e-00ef-48f1-b12c-03c82a2b5932	e48837bf-6dc6-481f-b6b1-28135bd771ea
416	Юрий Озеров назначен главой управы нашего района. Поздравляем!🎉  Давайте напишем ему обращений в работу. Какие проблемы у нас есть в районе? Кидайте в комменты👇🏻📷	ad	f36ac30d-de91-4662-8f37-789429f7129f	cbe90f3d-4c8e-4f95-9f6b-e2e9af83b8f0
417	Как относитесь к непьющим друзьям в компании? Есть такие? Думаете они действительно отдыхают и расслабляются в тот момент, когда все творят дикие вещи и пьют без меры?	ban_insult_hard	5238fc8c-bb06-4e9a-acec-4d5dbcaac777	0930a5cc-5e38-4b4f-953e-3b4a1a5c7ec9
417	Как относитесь к непьющим друзьям в компании? Есть такие? Думаете они действительно отдыхают и расслабляются в тот момент, когда все творят дикие вещи и пьют без меры?	ban_insult_hard	f6b40341-047b-461c-ae81-3880f14f112a	4502d8f4-0a94-40a8-b255-11b1605d1254
417	Как относитесь к непьющим друзьям в компании? Есть такие? Думаете они действительно отдыхают и расслабляются в тот момент, когда все творят дикие вещи и пьют без меры?	not_ad	e6a7fa2c-69bb-43ba-81da-2f7a22d9f474	f14ecca5-db7e-4108-8206-38a1520436f0
418	На оживлённом перекрестке Доватора/Худякова/Энгельса второй день не работает светофор, администрация наверное ждёт человеческие жертвы. Примите меры в конце концов!	ban_shock_content	0fdeb875-c167-448a-9475-bf3a4456384d	b7194f12-c32a-497e-a786-480bd8b3445e
418	На оживлённом перекрестке Доватора/Худякова/Энгельса второй день не работает светофор, администрация наверное ждёт человеческие жертвы. Примите меры в конце концов!	not_ad	7a8bc7a7-e93c-46ff-a37c-15138877735c	39bb3cbc-17cb-4329-b378-ff288028b56e
418	На оживлённом перекрестке Доватора/Худякова/Энгельса второй день не работает светофор, администрация наверное ждёт человеческие жертвы. Примите меры в конце концов!	ban_insult_hard	e039deb2-99c0-461e-9bbe-a742919d4adc	8976d343-ec33-4bf5-ad3e-b6d4ab6aa4cd
419	Иван Лукьянов заметил, что на Октябрьской, напротив 42 дома, при замене асфальта в дорожку закатали конус. Угадайте, через какой промежуток времени он забьётся мусором?	ban_shock_content	59ac5400-940d-49a9-bba2-0fddf138fb40	dbb67b88-220e-4516-b141-d6e42bd56dbe
419	Иван Лукьянов заметил, что на Октябрьской, напротив 42 дома, при замене асфальта в дорожку закатали конус. Угадайте, через какой промежуток времени он забьётся мусором?	not_ad	101c7a1d-23cf-4b09-9fef-e7749da5a83f	41f7c8fe-a2bb-4466-9d63-0c1a55dcfa25
419	Иван Лукьянов заметил, что на Октябрьской, напротив 42 дома, при замене асфальта в дорожку закатали конус. Угадайте, через какой промежуток времени он забьётся мусором?	not_ad	d0ac2204-4fc9-4150-8121-c5f805058605	eb825192-e700-4f65-99d3-cd670f8edaa9
420	Ангарские пруды решили почистить 👍🏻 Правда, пока только берег. Интересно, запустят ли ещё раз лодку со специальной пилой, чтобы водоросли подрезать 🤔  #бескудниково	ad	557a9350-129b-4fff-98e6-b0063dd10117	9ed2cbf6-3653-43e2-afac-0e39d341c2b1
420	Ангарские пруды решили почистить 👍🏻 Правда, пока только берег. Интересно, запустят ли ещё раз лодку со специальной пилой, чтобы водоросли подрезать 🤔  #бескудниково	ban_shock_content	0428e12f-828b-4de7-a7d0-122deb7e76b6	c499ee8a-4952-46bc-913e-8b967ba20a7d
420	Ангарские пруды решили почистить 👍🏻 Правда, пока только берег. Интересно, запустят ли ещё раз лодку со специальной пилой, чтобы водоросли подрезать 🤔  #бескудниково	ban_insult_hard	df3328b5-9eeb-4f6b-9593-1340c6d8034d	d0dfae37-5ddc-48d8-8386-79e6a4031126
421	вот цоя говорят по телевизору я жду перемен если он знал какие перемены творились тогда другую песню пел не надо печалиться не хочу не крого оскорбить время было такое	ban_insult_hard	73ee8629-0a7c-44ae-8997-559d4e76b035	a51e8496-7191-4729-9488-0b38d2766541
421	вот цоя говорят по телевизору я жду перемен если он знал какие перемены творились тогда другую песню пел не надо печалиться не хочу не крого оскорбить время было такое	ban_shock_content	550ada5e-6498-4992-901a-63d78d27dfa3	ca6a3963-381e-4c05-a928-52cf83835eb6
421	вот цоя говорят по телевизору я жду перемен если он знал какие перемены творились тогда другую песню пел не надо печалиться не хочу не крого оскорбить время было такое	ban_insult_hard	0bb7603d-07e9-44ee-9101-e60b88862a43	c8116775-29c4-4371-886e-f48dd8877384
422	А у нас в доме  во всех квартирах  ОДН за эл/энергию резко подскочил,в июле было 7 квтч,то в августе стал 38 квтч. В квартире израсходовано всего 58 квтч (данные моей квартиры),выходит надо переходить жить в подъезд?	ban_shock_content	e7e935a5-a891-4eb6-91ac-fc483cabacf8	bcea13d9-1efd-4154-94dd-86eb1e59774a
422	А у нас в доме  во всех квартирах  ОДН за эл/энергию резко подскочил,в июле было 7 квтч,то в августе стал 38 квтч. В квартире израсходовано всего 58 квтч (данные моей квартиры),выходит надо переходить жить в подъезд?	ad	3c643904-adb6-43db-b988-dc828b3042f2	27bdb43e-b9c4-40d3-a798-cb102dc7ab98
422	А у нас в доме  во всех квартирах  ОДН за эл/энергию резко подскочил,в июле было 7 квтч,то в августе стал 38 квтч. В квартире израсходовано всего 58 квтч (данные моей квартиры),выходит надо переходить жить в подъезд?	ban_insult_hard	557d8655-c39f-4958-8ef3-01c95bfabece	8235f846-3d6b-4864-bdf4-d2b4e119d9fc
423	Сколько можно терпеть!лётные учение в селе Дубровичи начинаются с 6 утра!и в выходные дни!хотя в городе действует режим тишины с 7:00 до 23:00!не спят все близко расположенные деревни!а здесь много стариков и детей!	not_ad	ce3be7d4-7d51-4356-8318-74c633cd84da	5cb3b545-7e28-4e8d-8408-9843f33c8047
423	Сколько можно терпеть!лётные учение в селе Дубровичи начинаются с 6 утра!и в выходные дни!хотя в городе действует режим тишины с 7:00 до 23:00!не спят все близко расположенные деревни!а здесь много стариков и детей!	ban_insult_hard	fc15be76-9a5f-4b0c-9510-ff2f1758f24a	93b4e52d-d078-42ff-84e2-88687cefad21
423	Сколько можно терпеть!лётные учение в селе Дубровичи начинаются с 6 утра!и в выходные дни!хотя в городе действует режим тишины с 7:00 до 23:00!не спят все близко расположенные деревни!а здесь много стариков и детей!	ban_insult_hard	a0140e22-7ced-4279-8f81-adddd6bccf2e	b0485bd0-dafa-4b48-b8a0-ea1c5f9330af
424	На Вучетича 11к1 меняют газовые трубы. По графику капремонта это должно было произойти только в 2027-29 гг 👀  Но газ - дело нешуточное, видимо решили перестраховаться 🙏🏻  Фото из ФБ: Наталия Сабитова #Тимирязевский	ban_insult_hard	b67d5e7d-3ecd-4b0e-90ac-3a8db7d2d3c7	d3103a06-c6e8-4cf8-b962-206ee4d07878
424	На Вучетича 11к1 меняют газовые трубы. По графику капремонта это должно было произойти только в 2027-29 гг 👀  Но газ - дело нешуточное, видимо решили перестраховаться 🙏🏻  Фото из ФБ: Наталия Сабитова #Тимирязевский	ban_insult_hard	dbb23a74-3164-45ef-ac68-46b8719fc320	89021fbd-2ccd-4ffb-adc0-5569abbf07fd
424	На Вучетича 11к1 меняют газовые трубы. По графику капремонта это должно было произойти только в 2027-29 гг 👀  Но газ - дело нешуточное, видимо решили перестраховаться 🙏🏻  Фото из ФБ: Наталия Сабитова #Тимирязевский	ban_shock_content	b8ba0573-2bc7-4481-84ba-d3b4641364fd	e3e97118-57b4-47ce-8627-2a0608067b84
425	Скажите,а что происходит то? Отрезают газ на весь стояк,в воскресенье, газа в квартирах нет,соответственно ни приготовить ни искупаться,а завтра говорят не факт что будет,что за фигня?очередной развод на деньги?	ad	f4266998-9d8d-4669-865d-c7df3dd2041e	4c383c94-2aa3-420c-ba38-93970411ef09
425	Скажите,а что происходит то? Отрезают газ на весь стояк,в воскресенье, газа в квартирах нет,соответственно ни приготовить ни искупаться,а завтра говорят не факт что будет,что за фигня?очередной развод на деньги?	not_ad	b52bfbdd-88b6-44d8-8017-c83c7722c09f	a56f1b4f-95b5-4be3-9d06-b5de1b2e54e9
425	Скажите,а что происходит то? Отрезают газ на весь стояк,в воскресенье, газа в квартирах нет,соответственно ни приготовить ни искупаться,а завтра говорят не факт что будет,что за фигня?очередной развод на деньги?	ban_insult_hard	cf829976-ee5c-4cf0-bafa-48ab9842ae9c	8b0d2872-9735-4de1-82da-d8f5e1ef72a0
426	"В нарушение  всех правил в ТК ""Бульвар"" отсутствует вентиляция и масочный режим . При +24 на улице, в помещениях духота, рассадник вирусов. На просьбу включить вентиляцию и кондиционеры алминистрация отвечает отказом"	not_ad	43272735-5442-46f8-b98f-626830646106	3e4ace82-66e6-4991-ae3b-023ee2e18d50
426	"В нарушение  всех правил в ТК ""Бульвар"" отсутствует вентиляция и масочный режим . При +24 на улице, в помещениях духота, рассадник вирусов. На просьбу включить вентиляцию и кондиционеры алминистрация отвечает отказом"	not_ad	148a9885-7be9-4599-adbb-128b76bdd622	e17138c4-1b3e-4a5a-87c8-b52b0bf75402
426	"В нарушение  всех правил в ТК ""Бульвар"" отсутствует вентиляция и масочный режим . При +24 на улице, в помещениях духота, рассадник вирусов. На просьбу включить вентиляцию и кондиционеры алминистрация отвечает отказом"	not_ad	bfa5e726-89f8-4716-a4da-b7a49a6e577c	2fc262f6-a9c5-495c-bef1-f96aecd3c0a8
427	Добрый вечер! Сегодня дома Алтуфьевское шоссе 30 машина доставки утконос задела нашу машину. Подскажите, кто заказывал доставку в районе 19.00? Подъезд 3 напротив. Нужен номер заказа. Помогите, пожалуйста, кто знает! Спасибо!	not_ad	58276d99-8c1e-41df-8bd6-19592bdaf314	c63ff6c7-eaed-4489-b47e-e62d451616e9
427	Добрый вечер! Сегодня дома Алтуфьевское шоссе 30 машина доставки утконос задела нашу машину. Подскажите, кто заказывал доставку в районе 19.00? Подъезд 3 напротив. Нужен номер заказа. Помогите, пожалуйста, кто знает! Спасибо!	not_ad	8317a2b6-3703-44fc-abb4-7f23f86aa764	d62eef8f-f8bb-4d70-b156-abbece8b2b3c
427	Добрый вечер! Сегодня дома Алтуфьевское шоссе 30 машина доставки утконос задела нашу машину. Подскажите, кто заказывал доставку в районе 19.00? Подъезд 3 напротив. Нужен номер заказа. Помогите, пожалуйста, кто знает! Спасибо!	ban_insult_hard	63e3df7c-f15d-42c8-b7f5-001ca753330e	d1174961-6d9e-4ae1-aa73-c613691e91f8
428	На Кожевнической улице в районе дома №1 до 16 декабря ограничено движение в связи с реконструкцией Павелецкой площади. В этом месте построят новый транспортный узел.  Подробности, когда что и где будут перекрывать, тут👇🏻	ad	873b8eae-3e16-4844-adf9-b93f9291287c	3e9b49bf-ce86-42e4-83eb-5b91b77d6faf
428	На Кожевнической улице в районе дома №1 до 16 декабря ограничено движение в связи с реконструкцией Павелецкой площади. В этом месте построят новый транспортный узел.  Подробности, когда что и где будут перекрывать, тут👇🏻	ad	0ead75cf-c6dd-4873-85fe-928a958df072	a8b178f8-80be-4cae-a3eb-9a376762f245
428	На Кожевнической улице в районе дома №1 до 16 декабря ограничено движение в связи с реконструкцией Павелецкой площади. В этом месте построят новый транспортный узел.  Подробности, когда что и где будут перекрывать, тут👇🏻	ad	b17c32bd-1a1d-4886-8b60-599e883d5e5b	e34a3352-55ac-4665-9fee-cf262f34e5c4
429	Видели уже систему видеонаблюдения у нас в метро?   Теперь она работает на всех станциях. Так будут искать пропавших без вести людей и преступников.  Кстати, потом собираются сделать систему оплаты проезда по скану лица! 😃	ban_insult_hard	b67d5e7d-3ecd-4b0e-90ac-3a8db7d2d3c7	5c8d7dcd-0548-402f-9a7b-859a3a15b94c
429	Видели уже систему видеонаблюдения у нас в метро?   Теперь она работает на всех станциях. Так будут искать пропавших без вести людей и преступников.  Кстати, потом собираются сделать систему оплаты проезда по скану лица! 😃	not_ad	55c9ac9d-b43a-4472-ade8-b14616eda088	b92577f0-6d56-4dba-89f2-337d1222ea8f
429	Видели уже систему видеонаблюдения у нас в метро?   Теперь она работает на всех станциях. Так будут искать пропавших без вести людей и преступников.  Кстати, потом собираются сделать систему оплаты проезда по скану лица! 😃	ban_shock_content	08779cd5-426f-49bc-8f9b-23986abb8fa3	c1d41881-1f2d-4507-b0fd-2805c1baf7e7
430	Когда маршрут 94 будет ходить как положено? Для жителей Малышково это головная боль  Многие едут на работу к 7:00 утра, и каждое утро ломают голову над вопросом, будет ли сегодня автобус. Вот уже четвёртый день нет рейса на 06.28..	ban_shock_content	6025ce7f-c011-41cb-b84c-f98a472dc994	4c28438b-e5cc-43b9-b076-c8e2777c9cdd
430	Когда маршрут 94 будет ходить как положено? Для жителей Малышково это головная боль  Многие едут на работу к 7:00 утра, и каждое утро ломают голову над вопросом, будет ли сегодня автобус. Вот уже четвёртый день нет рейса на 06.28..	not_ad	ed039d91-0011-4da2-bb85-8b6e59603c6b	4a119376-aa18-4621-b45e-15fe21adc130
430	Когда маршрут 94 будет ходить как положено? Для жителей Малышково это головная боль  Многие едут на работу к 7:00 утра, и каждое утро ломают голову над вопросом, будет ли сегодня автобус. Вот уже четвёртый день нет рейса на 06.28..	ad	f37dab1e-18b8-4c80-9135-421fd02ae2cd	bcf494ae-3e59-409b-a6fc-4ddd72622ac3
431	Наконец то Рыбаков добился своего. Администрация и гибдд по его жалобам закроет улицу лужковскую для движения. Причём совсем, оставит только для движения пешеходов. Как вы думаете люди будут рады этой инициативе депуутата	ban_insult_hard	628122ea-2383-46a5-9ac7-812ff21a25f2	14964f04-58c9-47ef-b8a5-03c92f72ddd1
431	Наконец то Рыбаков добился своего. Администрация и гибдд по его жалобам закроет улицу лужковскую для движения. Причём совсем, оставит только для движения пешеходов. Как вы думаете люди будут рады этой инициативе депуутата	ban_insult_hard	7d77b129-8957-4019-a220-f721fd3a0e89	2cda1711-04ac-4e78-b145-cbdeb68f0870
431	Наконец то Рыбаков добился своего. Администрация и гибдд по его жалобам закроет улицу лужковскую для движения. Причём совсем, оставит только для движения пешеходов. Как вы думаете люди будут рады этой инициативе депуутата	ban_insult_hard	cca4700a-f94a-460f-a9b9-ac9bad0056d8	2f481856-87f8-4f25-936d-2aa1b6930df5
432	🦊Московские лисы совсем не боятся людей.  Их можно встретить во многих парках столицы.🌱  Вот, например, парке Покровское-Стрешнево рыженькая интересуется, что вкусного ей могут предложить. 🌰Орешки оказались ей не по вкусу.	ad	1c10d05a-5f97-4a4a-8d1b-b23e767a1018	de1b326c-d173-4dc1-9c09-2e19048a0681
432	🦊Московские лисы совсем не боятся людей.  Их можно встретить во многих парках столицы.🌱  Вот, например, парке Покровское-Стрешнево рыженькая интересуется, что вкусного ей могут предложить. 🌰Орешки оказались ей не по вкусу.	ad	7ff0550b-c6b2-428c-853f-e19ece087bfc	c34293ac-1d5a-4cdf-993a-a1d7c385a142
432	🦊Московские лисы совсем не боятся людей.  Их можно встретить во многих парках столицы.🌱  Вот, например, парке Покровское-Стрешнево рыженькая интересуется, что вкусного ей могут предложить. 🌰Орешки оказались ей не по вкусу.	ad	d9106486-d6c5-4088-8e9b-e4f4307fe8da	e92027f0-4871-43ce-bee0-f10cb247a70a
433	Ivan Lyasnikov заметил бурильные машины возле перехода на Фонвизинской. Не стоит поднимать панику, его никто закрывать не собирается, там просто проводят проверку почвы. Это делается, чтобы предотвратить возможные обвалы на дороге.	not_ad	c35bb7ed-de8f-45a3-a83e-e8f3106af760	dc199dd3-af37-4710-810f-32e572bb91ac
433	Ivan Lyasnikov заметил бурильные машины возле перехода на Фонвизинской. Не стоит поднимать панику, его никто закрывать не собирается, там просто проводят проверку почвы. Это делается, чтобы предотвратить возможные обвалы на дороге.	not_ad	d29e9f9e-5fe0-4093-a7e6-8b6316dfcf38	51cec59a-af7e-4a89-b32c-26afc18efada
433	Ivan Lyasnikov заметил бурильные машины возле перехода на Фонвизинской. Не стоит поднимать панику, его никто закрывать не собирается, там просто проводят проверку почвы. Это делается, чтобы предотвратить возможные обвалы на дороге.	ban_insult_hard	d9b6d724-ae31-4a05-a4aa-177efdc9c918	38815528-7823-47c3-8de8-55c336c6688a
434	Сейчас сезон яблок, груш и прочих фруктов в огородах. Решила купить соковыжималку, не пропадать же добру, компотов уже наварила. Посоветуйте отличную фирму, где цена соответствует качеству. Вообще стоит брать? Пользуетесь часто ей?	ban_shock_content	4bed471c-7f44-41c4-9d64-e2b68e04c523	f077390d-83e9-4e96-a0ed-005d63aabd16
434	Сейчас сезон яблок, груш и прочих фруктов в огородах. Решила купить соковыжималку, не пропадать же добру, компотов уже наварила. Посоветуйте отличную фирму, где цена соответствует качеству. Вообще стоит брать? Пользуетесь часто ей?	ban_insult_hard	89eb50d3-efcf-46d5-aed9-9df83ce186d3	749974f7-0311-456d-9d9d-15c1b4f265d2
434	Сейчас сезон яблок, груш и прочих фруктов в огородах. Решила купить соковыжималку, не пропадать же добру, компотов уже наварила. Посоветуйте отличную фирму, где цена соответствует качеству. Вообще стоит брать? Пользуетесь часто ей?	ban_shock_content	db11a19b-4be6-48b3-a28b-a1e38cfa2230	5254859b-0fcb-480a-bab5-c983b8145506
435	А мне интересно, куда делись клещи? Раньше всё время писали и говорили в новостях, укушенных клещами возросло) Не ходить на кладбища, в парки, в лес.... А теперь коронавирус даже  клещей победил? Роспотребнадзор дайте информацию про  клещей!!!!	ban_shock_content	667c7e5e-a2c7-4e9c-be20-8d92daebfc09	b8141350-326c-4c3a-aec0-1d7805507cda
435	А мне интересно, куда делись клещи? Раньше всё время писали и говорили в новостях, укушенных клещами возросло) Не ходить на кладбища, в парки, в лес.... А теперь коронавирус даже  клещей победил? Роспотребнадзор дайте информацию про  клещей!!!!	ban_shock_content	73b83c03-397a-484d-9ef1-c48679af7251	15a22f15-18b6-430e-a3f3-701d2e573d46
435	А мне интересно, куда делись клещи? Раньше всё время писали и говорили в новостях, укушенных клещами возросло) Не ходить на кладбища, в парки, в лес.... А теперь коронавирус даже  клещей победил? Роспотребнадзор дайте информацию про  клещей!!!!	ad	026e1c12-c9a6-4c8a-a264-becbb7726c73	21cbbeb0-339d-422f-b020-6fee661cdb71
436	"Много раз писал, что на остановке ""66-й квартал Кунцева"" нужно вернуть павильон. И вот хорошие новости - павильон почти готов! Совсем скоро там все доделают, и можно будет укрыться от дождя и посидеть, пока ждете автобус.  Снимками поделился Val."	ban_insult_hard	df2ec69d-fd42-4a1c-8720-dde903cd00e5	0371751e-8e90-4c65-bf17-38d6ad10e5b0
436	"Много раз писал, что на остановке ""66-й квартал Кунцева"" нужно вернуть павильон. И вот хорошие новости - павильон почти готов! Совсем скоро там все доделают, и можно будет укрыться от дождя и посидеть, пока ждете автобус.  Снимками поделился Val."	not_ad	fa5dc9cc-4bf6-4f25-bf4a-d17f4aa7e7ef	64737054-d7dd-468c-8687-e3d124c762ed
436	"Много раз писал, что на остановке ""66-й квартал Кунцева"" нужно вернуть павильон. И вот хорошие новости - павильон почти готов! Совсем скоро там все доделают, и можно будет укрыться от дождя и посидеть, пока ждете автобус.  Снимками поделился Val."	not_ad	cc4d4843-962f-4392-8362-6779b7e88060	0f8a2187-c3af-48e8-955a-e8078058769f
437	"Недавно писал вам про ""чудо-пандус"" на нашей станции. В Московско-Тверской пригородной пассажирской компанию, к которой относится ""Крюково"" пообещали, что пандус приведут в порядок до 1 октября. Что же, будем следить!  Источник: Зеленоград.ру"	not_ad	ee8ad2e6-a1a8-47f1-9d01-def7cb7cd458	033a59d4-6bed-4f4d-b55d-d408383493e4
437	"Недавно писал вам про ""чудо-пандус"" на нашей станции. В Московско-Тверской пригородной пассажирской компанию, к которой относится ""Крюково"" пообещали, что пандус приведут в порядок до 1 октября. Что же, будем следить!  Источник: Зеленоград.ру"	not_ad	4c8a58d6-61bc-465b-bfa6-bc5d2799efac	a264f936-c082-414f-87ae-049ce68a75fc
437	"Недавно писал вам про ""чудо-пандус"" на нашей станции. В Московско-Тверской пригородной пассажирской компанию, к которой относится ""Крюково"" пообещали, что пандус приведут в порядок до 1 октября. Что же, будем следить!  Источник: Зеленоград.ру"	ban_shock_content	3f912f88-290f-4c7f-9440-09e650bc6035	767873f8-cc7b-410c-a338-9af11059938d
438	Хоть одна хорошая новость! Наша область перевыполнила поставленные федеральным центром задачи по обеспечению продовольственной безопасности. Уже более 4,5 миллиона тонн зерна собрали аграрии на полях нашего региона. Молодцы, что сказать!	ban_shock_content	f9a81b5e-69f0-43fd-984e-5e4793a7cc7a	b212c399-8495-4e90-9f02-ff48c9ff5308
438	Хоть одна хорошая новость! Наша область перевыполнила поставленные федеральным центром задачи по обеспечению продовольственной безопасности. Уже более 4,5 миллиона тонн зерна собрали аграрии на полях нашего региона. Молодцы, что сказать!	not_ad	853517f3-0135-45e6-8a79-2c8db44dc94b	1c3da12e-ed34-470f-a1e4-2a2852d9b840
438	Хоть одна хорошая новость! Наша область перевыполнила поставленные федеральным центром задачи по обеспечению продовольственной безопасности. Уже более 4,5 миллиона тонн зерна собрали аграрии на полях нашего региона. Молодцы, что сказать!	not_ad	e77b2d85-144b-41a5-88b7-46c8fe050138	c0499276-82c7-448a-8d58-47193e20f11f
439	Сколько детям лет? Меня ребенок все донимал, морскую свинку еле отдали обратно. Сейчас 2 собаки, а ребенок свалил в Питер. Про собак не вспоминает даже. Так что заведите лучше рыбок. Их выгуливать не надо, ии даже если жрать хотят - не услышите	ban_shock_content	1b14088b-53f7-40c1-a4bd-882d85fc6292	0f183f31-aa75-4873-87f4-e514a019ff19
439	Сколько детям лет? Меня ребенок все донимал, морскую свинку еле отдали обратно. Сейчас 2 собаки, а ребенок свалил в Питер. Про собак не вспоминает даже. Так что заведите лучше рыбок. Их выгуливать не надо, ии даже если жрать хотят - не услышите	ban_insult_hard	41945dc5-6ba3-44b6-8c1b-ee7494a96476	545874ae-c667-458e-8220-4957e65ba61d
439	Сколько детям лет? Меня ребенок все донимал, морскую свинку еле отдали обратно. Сейчас 2 собаки, а ребенок свалил в Питер. Про собак не вспоминает даже. Так что заведите лучше рыбок. Их выгуливать не надо, ии даже если жрать хотят - не услышите	not_ad	24438aa2-89c8-4f7d-a626-c2a6c1a7deae	95f089d3-5eab-4859-ae9e-4a30b8f24e3a
440	До 2024 годы у нас переедут в новые дома те, кто живет на:  - Винокурова, 22к2 - Винокурова, 24 (корпуса 1 и 2) - Нагорной, 19к1 - Нагорной, 7 (корпуса 2, 3, 4) - Ремизова, 11к1 - Севастопольском проспекте, 2  Можно начинать морально готовиться к переезду😁 Есть тут те, кто попал в программу реновации?	ban_shock_content	bc2d2270-85b3-4c0c-a9ba-bea68360a204	ac9923f7-58cc-42a3-b4b9-268a2da22e28
440	До 2024 годы у нас переедут в новые дома те, кто живет на:  - Винокурова, 22к2 - Винокурова, 24 (корпуса 1 и 2) - Нагорной, 19к1 - Нагорной, 7 (корпуса 2, 3, 4) - Ремизова, 11к1 - Севастопольском проспекте, 2  Можно начинать морально готовиться к переезду😁 Есть тут те, кто попал в программу реновации?	ban_insult_hard	003484f3-d1b8-4ade-9528-6930cf2fdf76	00a84d2b-8820-47d3-970b-e21ef5040030
440	До 2024 годы у нас переедут в новые дома те, кто живет на:  - Винокурова, 22к2 - Винокурова, 24 (корпуса 1 и 2) - Нагорной, 19к1 - Нагорной, 7 (корпуса 2, 3, 4) - Ремизова, 11к1 - Севастопольском проспекте, 2  Можно начинать морально готовиться к переезду😁 Есть тут те, кто попал в программу реновации?	ban_insult_hard	3bd23bc4-946c-4e91-9e44-4a36e2483e0f	452479ff-5dbb-4250-a3ac-7d1c623c52ef
441	Как МиГ-15 однажды оказался на Шаболовке? 😳  Реактивный самолёт захотели показать по телевизору. Но мощности телебашни для трансляции с аэродрома не хватило, поэтому самолет нужно было доставить на Шаболовку. А.И.Микоян, кстати, поддержал эту идею 😋  А вы слышали такую историю?)	not_ad	abb447b4-c0ca-4971-9ef4-932385cc290c	c83e1e2f-9852-4b22-9446-db04b026e6f4
441	Как МиГ-15 однажды оказался на Шаболовке? 😳  Реактивный самолёт захотели показать по телевизору. Но мощности телебашни для трансляции с аэродрома не хватило, поэтому самолет нужно было доставить на Шаболовку. А.И.Микоян, кстати, поддержал эту идею 😋  А вы слышали такую историю?)	ban_shock_content	ed039d91-0011-4da2-bb85-8b6e59603c6b	55fed842-803b-41de-a9ef-28f9bd30e93a
441	Как МиГ-15 однажды оказался на Шаболовке? 😳  Реактивный самолёт захотели показать по телевизору. Но мощности телебашни для трансляции с аэродрома не хватило, поэтому самолет нужно было доставить на Шаболовку. А.И.Микоян, кстати, поддержал эту идею 😋  А вы слышали такую историю?)	not_ad	cc4d4843-962f-4392-8362-6779b7e88060	bf76ad4e-2d70-4636-8504-c117117170cd
442	"В последние дни погода совсем не радует. Лето сейчас или осень, в конце концов? А тут ещё и ""коронная"" сводка опять подоспела  К утру 12 августа в Тверской области +30 заболевших. Но и ряды вылечившихся тоже пополнились, на 12 человек  https://toptver.ru/lenta/koronavirus-v-tverskoj-oblasti-12-avgusta-3949-chelovek-vylechilis/"	not_ad	bab8b2d2-1452-4083-9199-862f11a4d15a	9dbe235c-8daf-4015-b0b3-1ec37318b6bc
442	"В последние дни погода совсем не радует. Лето сейчас или осень, в конце концов? А тут ещё и ""коронная"" сводка опять подоспела  К утру 12 августа в Тверской области +30 заболевших. Но и ряды вылечившихся тоже пополнились, на 12 человек  https://toptver.ru/lenta/koronavirus-v-tverskoj-oblasti-12-avgusta-3949-chelovek-vylechilis/"	ad	b52bfbdd-88b6-44d8-8017-c83c7722c09f	3509ea66-7fee-4a16-a7e9-89f8f0e58621
442	"В последние дни погода совсем не радует. Лето сейчас или осень, в конце концов? А тут ещё и ""коронная"" сводка опять подоспела  К утру 12 августа в Тверской области +30 заболевших. Но и ряды вылечившихся тоже пополнились, на 12 человек  https://toptver.ru/lenta/koronavirus-v-tverskoj-oblasti-12-avgusta-3949-chelovek-vylechilis/"	ban_insult_hard	213d0113-1224-4128-b511-03051061ee75	d60bfb7b-c9cd-4fe5-8f20-5b2968b752c6
